Tweet,Label
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
#notmygovernment #NotMyPM And never will be! ??,0
"Great Britain and all those that voted for the scum tories 

""YOU REAP WHAT YOU SOW""

#NotMyPM #notmygovernment #GeneralElection2019 https://t.co/fLeWLEAD7Z",0
"It appears that a few people are having difficulty understanding what happened in last night's democratic vote, so here's a simple flowchart which may help. #notmygovernment https://t.co/YSqYoUirdp",0
"I don’t think I’ve ever been so worried about the future of this country as I am today. It’s sad that people cannot see past Brexit to fight for the rights of the poor, the NHS, and for the end of austerity #notmygovernment",0
"#notmygovernment is trending. The same people, saying the same shit that got this government into power. I can't deal with this level of dumb. It's incurable. Terminal stupid. It was amusing for a while but now I'm like: ""how is it even possible for these people to not realise?""",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"Bloody Democracy that stubbornly persists in letting people decide about their future, instead of forcing them to accept the will of a noisy unhinged minority! 

#notmygovernment https://t.co/mloQBCxwAN",0
"if the nhs is privatised i won’t be able to afford anti-depressants which means i cant guarantee my safety, i cant afford testosterone which means i’m trapped in a body that isn’t mine, i can’t afford treatment for my skin which means i’ll + #notmygovernment #NotMyPrimeMinister",0
"I am sickened by the fact the Tories believe they can call themselves the ""People's Government"" when they only have 43.6% of the actual vote!! They do not care for us, only for how much more money they can personally make! #notmygovernment",0
"So the UK said fuck it to the students, the nurses, the teachers and the children today. Why? What did they do that was so bad that they had to be stripped of their future and their happiness???#notmygovernment",0
"With this election we have achieved something truly remarkable; something even I did not think was possible. Making people feel even more ashamed to be British.
#notmygovernment #ElectionResults2019",0
Don't know what the #notmygovernment lefties are worried about. The Tory manifesto is the most left-wing I've seen. They ain't no conservatives. Britain has never known a right-wing government even the vilified 'Fatcha' kept the NHS in place. How far left do you need to be??,0
"No 'people's government' would allow 135,000 of its children to be homeless at Christmas and have policies that mean over a million meals are handed out at foodbanks a year. #notmygovernment #NotMyPrimeMinister #ToryWin",0
"What have you done Britain?

I no longer feel proud to be British when we vote for poverty and the loss of our NHS.

Like the USA have just voted in a criminal to run this country into the ground

I just feel numb right now, stabbed in the back by my own class

#notmygovernment",0
"Scary how @michaelgove has the audacity to stand next to a ‘THE PEOPLES GOVERNMENT’ sign but immediately isolate the tory ‘victory’ for ‘British  people’ with no regard to those who live in the UK under the British Government who don’t identify as British. 
#NotMyGovernment #GE19",0
"So the UK said fuck it to the students, the nurses, the teachers and the children today. Why? What did they do that was so bad that they had to be stripped of their future and their happiness???#notmygovernment",0
WHAT THE ACTUAL ?? do yall know how expensive insulin is? #NotMyPrimeMinister #notmygovernment,0
"Corbyn's legacy is that we all got to see just how utterly corrupt, manipulating, and biased the UK media is #notmygovernment",0
"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",0
"A quick idea for today to help those that need help. https://t.co/83zgAgmjiM Find your local food bank and fill it. Let's show compassion still exists and that no matter what we care for those who some don't care about. 

#notmygovernment",0
"This nation has just shown itself. You put your personal dislike for one man above the needs of thousands of people. I work for public services but have no intention of upholding the ideas these people will surely implement. Get ready for the fight friends

#notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"#r4today was so busy still banging the anti-semitism drum they missed this from Muslim Council of Britain:""there's a palpable sense of fear amongst Muslim communities...Now we worry that Islamophobia is “oven-ready” for government."" #notmygovernment #ElectionResults2019",0
now you all need to stop pretending it's only the 1% or incredibly rich private school lads who vote Tory and recognise it's your mates and your colleagues and your family. stop distancing yourself from the problem and start TALKING about fucking POLITICS #notmygovernment,0
now you all need to stop pretending it's only the 1% or incredibly rich private school lads who vote Tory and recognise it's your mates and your colleagues and your family. stop distancing yourself from the problem and start TALKING about fucking POLITICS #notmygovernment,0
